city,timestamp,aqi,co,no2,o3,so2,pm2_5,pm10,temperature,humidity,collection_status
Ahmedabad,2025-02-17 21:13:10,3,574.11,17.99,23.96,3.04,35.97,66.37,23.04,60,success
Lucknow,2025-02-17 21:13:12,5,867.84,14.4,31.11,2.59,121.85,147.62,16.01,82,success
Hyderabad,2025-02-17 21:13:14,4,1014.71,30.85,58.65,25.27,71.93,93.19,20.68,94,success
Jaipur,2025-02-17 21:13:17,5,680.92,10.54,101.57,8.94,147.6,163.12,16.99,34,success
Patna,2025-02-17 21:13:19,5,1468.66,22.62,14.48,6.14,234.59,278.63,16.97,100,success
Delhi,2025-02-17 22:13:19,5,1081.47,22.28,50.07,9.66,163.2,197.35,18.06,63,success
Mumbai,2025-02-17 22:13:22,4,841.14,37.36,26.11,51.98,51.04,76.52,25.03,57,success
Chennai,2025-02-17 22:13:24,5,2056.12,82.94,5.05,22.41,166.67,193.95,24.55,87,success
Kolkata,2025-02-17 22:13:26,5,1054.76,30.5,24.68,18.6,92.96,143.02,21.96,88,success
Bengaluru,2025-02-17 22:13:28,3,607.49,19.36,53.64,7.75,41.53,50.61,18.75,79,success
Ahmedabad,2025-02-17 22:13:31,3,547.41,15.59,23.6,2.62,36.47,67.49,23.04,60,success
Lucknow,2025-02-17 22:13:33,5,881.2,13.71,27.18,2.38,135.35,159.9,16.01,82,success
Hyderabad,2025-02-17 22:13:35,4,814.44,22.62,62.94,19.55,64.3,84.4,22.43,46,success
Jaipur,2025-02-17 22:13:37,5,687.6,9.6,105.86,9.89,165.63,180.04,19.6,56,success
Patna,2025-02-17 22:13:40,5,1455.31,21.94,13.41,6.91,240.5,284.43,16.97,94,success
Delhi,2025-02-17 23:13:20,5,1094.82,23.31,40.77,10.13,164.75,199.63,18.06,68,success
Mumbai,2025-02-17 23:13:23,4,867.84,38.73,21.1,50.07,51.87,78.02,26.03,47,success
Chennai,2025-02-17 23:13:25,5,2162.93,80.88,0.55,19.07,179.6,201.81,23.8,90,success
Kolkata,2025-02-17 23:13:27,5,1214.98,36.67,15.56,27.42,105.87,163.64,21.96,94,success
Bengaluru,2025-02-17 23:13:29,3,634.19,20.22,48.64,7.51,44.2,53.68,18.46,83,success
Ahmedabad,2025-02-17 23:13:31,3,514.03,13.37,23.6,2.33,35.63,67.57,22.04,60,success
Lucknow,2025-02-17 23:13:33,5,907.9,13.37,22.35,2.33,148.02,171.1,15.01,88,success
Hyderabad,2025-02-17 23:13:35,4,734.33,19.02,63.66,16.21,60.67,79.8,20.68,77,success
Jaipur,2025-02-17 23:13:38,5,687.6,8.82,108.72,9.66,172.97,186.03,19.6,52,success
Patna,2025-02-17 23:13:40,5,1482.01,22.62,11.8,8.11,247.81,292.67,15.97,100,success
Delhi,2025-02-18 01:07:55,5,1468.66,37.7,10.37,17.17,182.89,236.97,16.06,77,success
Mumbai,2025-02-18 01:07:57,4,1001.36,39.41,20.03,43.87,60.18,90.4,24.03,53,success
Chennai,2025-02-18 01:08:00,5,1922.61,61.69,0.02,15.97,173.41,187.37,24.02,89,success
Kolkata,2025-02-18 01:08:02,5,2243.04,56.89,0.22,72.48,177.35,256.98,21.96,94,success
Bengaluru,2025-02-18 01:08:04,4,834.47,35.64,30.4,8.94,51.55,62.6,17.11,90,success
Ahmedabad,2025-02-18 01:08:07,3,487.33,13.88,19.85,2.44,32.66,65.79,22.04,64,success
Lucknow,2025-02-18 01:08:09,5,1001.36,14.4,15.91,3.1,161.13,182.63,14.01,88,success
Hyderabad,2025-02-18 01:08:12,4,1001.36,33.59,44.7,19.31,70.1,90.65,20.68,77,success
Jaipur,2025-02-18 01:08:14,5,694.28,9.25,108.72,7.75,146.83,158.37,19.6,60,success
Patna,2025-02-18 01:08:17,5,1655.58,27.76,3.84,10.49,261.58,314.58,15.97,94,success
Delhi,2025-02-18 02:42:57,5,2216.34,42.16,2.44,25.03,201.21,284.31,15.06,82,success
Mumbai,2025-02-18 02:42:59,5,1535.42,47.98,16.09,47.68,86.34,139.23,25.03,50,success
Chennai,2025-02-18 02:43:02,5,1949.31,47.3,6.71,25.03,163.75,194.5,25.45,87,success
Kolkata,2025-02-18 02:43:04,5,3471.38,59.63,6.71,90.6,267.52,396.68,22.96,94,success
Bengaluru,2025-02-18 02:43:06,4,1455.31,57.58,25.75,15.5,60.18,74.17,19.95,83,success
Ahmedabad,2025-02-18 02:43:08,3,554.09,18.85,14.13,3.01,31.25,70.76,22.04,64,success
Lucknow,2025-02-18 02:43:11,5,1174.93,15.42,20.74,5.42,172.88,201.56,17.01,82,success
Hyderabad,2025-02-18 02:43:13,5,1789.09,58.26,14.13,30.04,93.55,123,20.19,83,success
Jaipur,2025-02-18 02:43:15,5,827.79,18.68,92.98,10.61,110.68,123.84,16.6,82,success
Patna,2025-02-18 02:43:17,5,2029.42,23.31,9.3,10.01,296.6,366.72,18.97,88,success
Delhi,2025-02-18 03:17:36,5,2216.34,42.16,2.44,25.03,201.21,284.31,17.06,77,success
Mumbai,2025-02-18 03:17:38,5,1535.42,47.98,16.09,47.68,86.34,139.23,26.03,44,success
Chennai,2025-02-18 03:17:40,5,1949.31,47.3,6.71,25.03,163.75,194.5,26.41,81,success
Kolkata,2025-02-18 03:17:42,5,3471.38,59.63,6.71,90.6,267.52,396.68,22.96,94,success
Bengaluru,2025-02-18 03:17:44,4,1455.31,57.58,25.75,15.5,60.18,74.17,21.81,76,success
Ahmedabad,2025-02-18 03:17:46,3,554.09,18.85,14.13,3.01,31.25,70.76,22.04,64,success
Lucknow,2025-02-18 03:17:48,5,1174.93,15.42,20.74,5.42,172.88,201.56,17.01,82,success
Hyderabad,2025-02-18 03:17:50,5,1789.09,58.26,14.13,30.04,93.55,123,25.19,65,success
Jaipur,2025-02-18 03:17:52,5,827.79,18.68,92.98,10.61,110.68,123.84,16.6,82,success
Patna,2025-02-18 03:17:54,5,2029.42,23.31,9.3,10.01,296.6,366.72,20.97,64,success
Delhi,2025-02-18 04:17:27,5,2189.64,39.76,12.16,27.9,187.92,266.68,19.06,63,success
Mumbai,2025-02-18 04:17:29,5,1815.8,47.98,36.12,53.88,101.08,164.23,27,41,success
Chennai,2025-02-18 04:17:31,5,1148.22,54.15,34.69,82.02,122.21,144.18,28.52,72,success
Kolkata,2025-02-18 04:17:34,5,1615.52,49.35,40.41,80.11,147.64,207.34,26.96,74,success
Bengaluru,2025-02-18 04:17:36,4,1268.39,50.72,59.37,22.65,55.78,67.21,26.42,43,success
Ahmedabad,2025-02-18 04:17:38,3,520.71,12.68,31.83,3.16,30.32,78.41,25.04,50,success
Lucknow,2025-02-18 04:17:40,5,1201.63,13.54,41.13,6.74,177.04,207.91,23.01,56,success
Hyderabad,2025-02-18 04:17:43,5,1762.39,54.84,31.83,33.85,93.25,124.38,28.19,47,success
Jaipur,2025-02-18 04:17:45,5,834.47,18.34,92.98,12.4,93.72,106.95,18.6,68,success
Patna,2025-02-18 04:17:47,5,2056.12,25.02,34.33,11.56,315.38,379.45,22.97,56,success
Delhi,2025-02-18 05:14:22,5,2189.64,42.16,30.4,30.04,183.32,265.83,20.06,60,success
Mumbai,2025-02-18 05:14:25,5,1815.8,47.98,75.82,55.79,109.36,179.26,31.03,35,success
Chennai,2025-02-18 05:14:27,5,1188.28,65.8,49.35,118.26,128.24,149.62,29.68,66,success
Kolkata,2025-02-18 05:14:29,5,1482.01,45.24,74.39,79.16,153.65,212.34,27.96,61,success
Bengaluru,2025-02-18 05:14:31,4,1575.47,63.06,77.25,27.42,64.44,76.96,27.7,39,success
Ahmedabad,2025-02-18 05:14:34,3,527.38,11.48,52.93,3.58,32.19,83.21,25.04,50,success
Lucknow,2025-02-18 05:14:36,5,1228.33,12.51,65.09,7.63,185.77,218.93,24.01,53,success
Hyderabad,2025-02-18 05:14:38,5,1735.69,57.58,63.66,41.01,99.37,131.51,30.19,39,success
Jaipur,2025-02-18 05:14:40,5,794.41,16.62,101.57,14.31,81.78,94.6,18.6,68,success
Patna,2025-02-18 05:14:43,5,2109.53,25.02,84.4,11.92,351.31,416.54,23.97,57,success
Delhi,2025-02-18 06:20:15,5,1976.01,43.53,65.09,29.09,175.09,254.78,22.06,53,success
Mumbai,2025-02-18 06:20:18,5,1562.12,39.76,141.62,52.45,110.41,178.56,33.03,25,success
Chennai,2025-02-18 06:20:20,5,1295.09,72.66,72.24,133.51,143.91,165.53,30.8,63,success
Kolkata,2025-02-18 06:20:22,5,1401.9,38.73,128.75,70.57,171.06,230.39,28.96,54,success
Bengaluru,2025-02-18 06:20:24,4,1482.01,58.26,125.89,30.28,74.1,86.92,28.23,35,success
Ahmedabad,2025-02-18 06:20:27,3,527.38,9.43,92.98,3.87,36.73,91.29,29.04,32,success
Lucknow,2025-02-18 06:20:29,5,1228.33,10.71,103,7.99,202.26,237.27,26.01,44,success
Hyderabad,2025-02-18 06:20:31,5,1575.47,56.21,123.02,48.16,106.62,139.05,32.19,31,success
Jaipur,2025-02-18 06:20:33,5,734.33,14.91,118.73,16.69,76.3,88.71,21.6,56,success
Patna,2025-02-18 06:20:36,5,2136.23,18.17,155.93,12.52,398.71,464.52,25.97,44,success
Delhi,2025-02-18 07:13:45,4,580.79,12.85,130.18,22.17,50.62,69.66,23.06,46,success
Mumbai,2025-02-18 07:13:47,4,827.79,22.96,168.8,46.25,68.03,107.27,34.03,21,success
Chennai,2025-02-18 07:13:50,5,894.55,45.24,121.59,93.46,118.44,135.18,30.93,60,success
Kolkata,2025-02-18 07:13:52,5,781.06,13.88,181.68,36.24,117.89,155.51,29.96,51,success
Bengaluru,2025-02-18 07:13:54,4,534.06,11.82,148.77,12.64,39.15,46.2,28.63,33,success
Ahmedabad,2025-02-18 07:13:56,3,340.46,1.91,111.58,2.86,30.58,75.97,31.04,29,success
Lucknow,2025-02-18 07:13:59,5,540.73,3.34,164.51,17.88,103.21,117.61,27.01,39,success
Hyderabad,2025-02-18 07:14:01,4,600.82,13.71,158.79,21.94,56.26,71.61,32.19,27,success
Jaipur,2025-02-18 07:14:03,4,420.57,4.8,141.62,10.49,49.72,68.73,22.6,53,success
Patna,2025-02-18 07:14:05,5,1001.36,4.8,203.13,23.37,223.15,251.14,26.97,41,success
Delhi,2025-02-18 08:19:01,4,460.63,6.86,141.62,13.47,39.79,52.83,25.06,33,success
Mumbai,2025-02-18 08:19:04,4,634.19,15.77,164.51,32.42,53.31,81.57,34.03,31,success
Chennai,2025-02-18 08:19:06,5,660.9,27.08,145.91,62.94,96.72,111.65,31.03,58,success
Kolkata,2025-02-18 08:19:08,5,627.52,6.6,197.41,29.09,106.68,138.55,29.96,51,success
Bengaluru,2025-02-18 08:19:11,4,367.17,4.33,145.91,6.56,29.88,35.86,30.45,27,success
Ahmedabad,2025-02-18 08:19:13,3,310.42,1.41,113.01,2.33,25.37,57.16,31.04,25,success
Lucknow,2025-02-18 08:19:15,4,427.25,1.61,154.5,9.54,71.82,86.19,28.01,34,success
Hyderabad,2025-02-18 08:19:18,4,473.98,8.23,164.51,15.14,45.66,57.51,34.19,24,success
Jaipur,2025-02-18 08:19:20,4,380.52,3.56,143.05,9.54,45.6,66.4,23.6,50,success
Patna,2025-02-18 08:19:22,5,727.65,2.83,188.83,15.26,151.6,171.21,27.97,34,success
Delhi,2025-02-18 09:15:30,4,427.25,5.4,143.05,9.42,37.06,48.68,26.06,29,success
Mumbai,2025-02-18 09:15:32,4,594.14,12.85,165.94,30.52,57.49,83.48,35.03,26,success
Chennai,2025-02-18 09:15:34,5,514.03,16.97,138.76,39.58,77.96,92.01,31.14,60,success
Kolkata,2025-02-18 09:15:37,5,614.17,6.43,197.41,29.09,109.16,140.82,30.96,51,success
Bengaluru,2025-02-18 09:15:39,4,347.14,3.98,140.19,5.48,27.36,33.3,29.94,31,success
Ahmedabad,2025-02-18 09:15:41,3,303.75,1.44,113.01,2.3,23.49,50.36,32.04,22,success
Lucknow,2025-02-18 09:15:44,4,403.88,1.39,148.77,6.5,62.18,75.61,28.01,28,success
Hyderabad,2025-02-18 09:15:46,4,453.95,7.97,158.79,13.95,39.94,50.38,34.19,21,success
Jaipur,2025-02-18 09:15:49,4,380.52,3.9,144.48,10.49,44.07,64.93,24.6,50,success
Patna,2025-02-18 09:15:51,5,647.54,2.66,181.68,12.52,122.37,139.4,27.97,34,success
Delhi,2025-02-18 10:15:33,4,547.41,9.43,151.63,13.95,54.72,72.86,27.06,24,success
Mumbai,2025-02-18 10:15:36,5,614.17,11.82,188.83,38.15,79.69,107.53,33.03,27,success
Chennai,2025-02-18 10:15:38,4,480.65,16.11,121.59,33.85,67.29,80.48,31.24,60,success
Kolkata,2025-02-18 10:15:40,5,847.82,18.68,178.81,34.81,130.19,172.44,29.96,54,success
Bengaluru,2025-02-18 10:15:42,4,353.81,4.84,141.62,5.66,25.53,30.97,31.07,27,success
Ahmedabad,2025-02-18 10:15:45,3,323.77,2.4,123.02,3.25,31.89,75.15,32.04,23,success
Lucknow,2025-02-18 10:15:47,4,427.25,3.26,124.45,6.68,58.8,75.49,27.01,36,success
Hyderabad,2025-02-18 10:15:49,4,480.65,10.03,167.37,16.45,42.55,52.63,35.68,20,success
Jaipur,2025-02-18 10:15:51,4,440.6,5.66,147.34,15.26,53.43,71.93,25.6,41,success
Patna,2025-02-18 10:15:54,5,614.17,6.17,137.33,11.33,101.43,119.81,27.97,32,success
Delhi,2025-02-18 11:12:16,4,654.22,15.25,138.76,16.45,62.3,83.75,27.06,22,success
Mumbai,2025-02-18 11:12:18,5,694.28,19.19,208.86,59.61,101.37,131.32,31.03,37,success
Chennai,2025-02-18 11:12:21,4,527.38,21.94,100.14,38.15,67.17,80.49,29.96,62,success
Kolkata,2025-02-18 11:12:23,5,1321.79,38.39,138.76,38.15,172.84,243.04,29.96,54,success
Bengaluru,2025-02-18 11:12:26,3,370.5,6.68,137.33,6.08,25.51,31.16,30.06,30,success
Ahmedabad,2025-02-18 11:12:28,3,320.44,3.43,114.44,3.1,26.97,62.99,31.04,25,success
Lucknow,2025-02-18 11:12:31,4,514.03,7.11,95.84,5.84,64.44,84.91,26.01,44,success
Hyderabad,2025-02-18 11:12:33,4,480.65,11.82,153.07,15.74,38.65,48.35,34.19,21,success
Jaipur,2025-02-18 11:12:36,4,420.57,6.26,141.62,13.71,48.64,68.13,26.35,26,success
Patna,2025-02-18 11:12:38,5,747.68,14.22,104.43,11.44,112.45,137.17,27.97,34,success
Delhi,2025-02-18 12:28:59,4,767.71,23.65,121.59,18.84,67.41,92.94,25.06,29,success
Mumbai,2025-02-18 12:29:01,5,667.57,20.56,194.55,50.07,88.33,118.05,31.03,33,success
Chennai,2025-02-18 12:29:04,4,560.76,27.08,82.25,37.19,65.47,78.5,28.62,68,success
Kolkata,2025-02-18 12:29:06,5,1789.09,57.58,95.84,39.1,216.48,314.98,28.96,61,success
Bengaluru,2025-02-18 12:29:08,3,397.21,10.37,125.89,6.86,25.03,30.81,28.9,33,success
Ahmedabad,2025-02-18 12:29:11,3,327.11,5.23,105.86,3.25,25.06,57.89,31.04,23,success
Lucknow,2025-02-18 12:29:13,4,600.82,12.34,75.1,5.66,69.38,93.81,25.01,47,success
Hyderabad,2025-02-18 12:29:15,3,500.68,15.08,137.33,15.74,36.38,45.83,32.19,27,success
Jaipur,2025-02-18 12:29:17,3,433.92,8.65,135.9,14.42,47.23,67.15,25.6,44,success
Patna,2025-02-18 12:29:20,5,921.25,25.02,82.25,13.35,128.48,160.02,26.97,41,success
Delhi,2025-02-18 13:20:54,5,1295.09,50.04,70.1,23.6,92.15,142.54,23.06,35,success
Mumbai,2025-02-18 13:20:56,4,640.87,21.94,161.65,40.53,70.38,101.38,30.03,37,success
Chennai,2025-02-18 13:20:58,4,634.19,33.93,65.8,30.99,65.89,79.86,27.83,72,success
Kolkata,2025-02-18 13:21:00,5,2376.56,79.51,55.79,44.82,264.91,393.54,27.96,65,success
Bengaluru,2025-02-18 13:21:02,3,560.76,26.73,103,10.49,26.54,32.87,27.72,39,success
Ahmedabad,2025-02-18 13:21:05,3,390.53,12.68,82.97,3.79,25.65,57.03,30.04,26,success
Lucknow,2025-02-18 13:21:07,4,680.92,16.45,59.37,5.9,72.52,100.92,22.01,60,success
Hyderabad,2025-02-18 13:21:09,4,934.6,45.93,104.43,29.8,50.76,62.8,30.19,32,success
Jaipur,2025-02-18 13:21:11,4,747.68,25.36,105.86,20.03,59.7,82.53,23.6,50,success
Patna,2025-02-18 13:21:14,5,1081.47,33.59,67.23,15.97,144.72,184.23,23.97,57,success
Delhi,2025-02-18 14:13:57,5,2029.42,78.83,17.35,29.8,135.91,227.97,21.06,43,success
Mumbai,2025-02-18 14:14:00,4,660.9,21.59,134.47,36.72,64.02,98.74,29,42,success
Chennai,2025-02-18 14:14:02,4,787.74,39.07,55.08,30.04,72.26,88.52,27.43,73,success
Kolkata,2025-02-18 14:14:05,5,3177.64,105.56,22.53,54.84,326.48,490.1,26.96,69,success
Bengaluru,2025-02-18 14:14:07,3,781.06,43.18,82.25,16.69,31.65,39.17,25.76,46,success
Ahmedabad,2025-02-18 14:14:10,3,473.98,18.34,60.08,4.59,28.14,59.28,29.04,28,success
Lucknow,2025-02-18 14:14:12,4,767.71,19.36,46.49,6.2,74.99,107.22,21.01,68,success
Hyderabad,2025-02-18 14:14:15,5,1642.23,84.31,62.94,50.55,79.57,96.52,29.19,37,success
Jaipur,2025-02-18 14:14:18,5,1281.74,48.67,72.24,31.95,87.65,116.12,23.6,50,success
Patna,2025-02-18 14:14:20,5,1228.33,37.7,50.07,16.21,158.24,206.02,23.97,57,success
Delhi,2025-02-18 15:16:07,5,2510.07,82.94,0.74,33.85,173.41,298.98,20.06,49,success
Mumbai,2025-02-18 15:16:09,4,680.92,21.42,117.3,34.81,62.88,100.2,29.03,45,success
Chennai,2025-02-18 15:16:11,5,947.95,43.87,49.35,33.85,81.22,99.9,27.24,75,success
Kolkata,2025-02-18 15:16:13,5,4058.84,123.38,3.67,61.99,391.87,579.37,25.96,78,success
Bengaluru,2025-02-18 15:16:15,3,821.11,41.47,78.68,17.88,36.48,45.18,25.3,47,success
Ahmedabad,2025-02-18 15:16:18,3,514.03,19.19,48.64,4.89,29.94,61.78,29.04,30,success
Lucknow,2025-02-18 15:16:20,5,841.14,21.59,36.12,6.32,79.05,113.9,19.01,77,success
Hyderabad,2025-02-18 15:16:22,5,2136.23,104.19,36.84,62.94,105.62,127.44,28.19,44,success
Jaipur,2025-02-18 15:16:24,5,1762.39,67.86,49.35,45.3,117.88,152.05,22.6,53,success
Patna,2025-02-18 15:16:26,5,1388.55,40.44,32.19,14.9,169.72,223.32,22.97,64,success
Delhi,2025-02-18 16:18:49,5,2750.4,77.46,0.06,36.24,200.31,340.8,19.06,52,success
Mumbai,2025-02-18 16:18:51,4,727.65,22.62,100.14,35.76,61.96,99,29,42,success
Chennai,2025-02-18 16:18:54,5,1134.87,47.98,44.35,33.38,92.11,113.97,26.66,77,success
Kolkata,2025-02-18 16:18:56,5,4699.71,128.87,1.29,66.76,442.79,620.39,25.96,78,success
Bengaluru,2025-02-18 16:18:58,3,727.65,31.19,79.39,15.14,38.76,48.24,23.06,60,success
Ahmedabad,2025-02-18 16:19:01,3,540.73,19.54,41.84,4.95,31.52,64.3,27.04,32,success
Lucknow,2025-02-18 16:19:04,5,921.25,22.96,29.33,6.08,86.36,122.47,18.01,82,success
Hyderabad,2025-02-18 16:19:06,5,2536.77,111.04,14.84,61.99,129.86,157.67,27.19,47,success
Jaipur,2025-02-18 16:19:08,5,2056.12,77.46,35.76,54.36,142.5,180.86,20.6,64,success
Patna,2025-02-18 16:19:11,5,1508.71,41.13,19.31,13.23,179.25,237.32,20.97,68,success
Delhi,2025-02-18 17:13:23,5,2563.48,71.29,0.16,28.61,198.42,333.36,18.06,59,success
Mumbai,2025-02-18 17:13:25,4,767.71,25.36,82.97,37.67,59.77,96.79,28.03,44,success
Chennai,2025-02-18 17:13:27,5,1455.31,57.58,35.05,31.95,109.54,136.4,26.57,78,success
Kolkata,2025-02-18 17:13:29,5,4646.3,116.53,1.45,57.7,434.99,591.16,25.96,78,success
Bengaluru,2025-02-18 17:13:32,3,647.54,24.33,79.39,12.16,39.36,49.06,22.74,61,success
Ahmedabad,2025-02-18 17:13:34,3,534.06,18.51,38.98,4.47,32.5,65.28,27.04,32,success
Lucknow,2025-02-18 17:13:36,5,974.66,23.31,24.32,5.36,95.17,131.26,18.01,77,success
Hyderabad,2025-02-18 17:13:39,5,2937.32,104.19,0.95,59.61,152.62,186.88,26.19,50,success
Jaipur,2025-02-18 17:13:41,5,2029.42,71.29,29.68,49.11,147.22,186.72,20.6,60,success
Patna,2025-02-18 17:13:43,5,1602.17,41.13,11.8,12.76,190.94,253.27,19.97,77,success
Delhi,2025-02-18 18:20:32,5,2029.42,62.38,2.03,18.12,169.93,276.06,18.06,59,success
Mumbai,2025-02-18 18:20:35,4,787.74,29.47,67.95,44.82,57.39,92.38,27.03,47,success
Chennai,2025-02-18 18:20:37,5,1789.09,73.34,22.35,31.47,129.52,159.97,26.05,79,success
Kolkata,2025-02-18 18:20:39,5,3791.81,87.74,3.35,39.58,359.79,484.39,25.96,78,success
Bengaluru,2025-02-18 18:20:41,3,607.49,21.42,80.11,10.01,41.02,50.82,21.4,69,success
Ahmedabad,2025-02-18 18:20:43,3,507.36,16.45,38.98,3.52,32.9,64.51,26.04,38,success
Lucknow,2025-02-18 18:20:45,5,988.01,22.96,19.85,4.23,100.46,133.17,18.01,82,success
Hyderabad,2025-02-18 18:20:47,5,2937.32,90.48,0.02,51.5,152.83,189.73,24.68,69,success
Jaipur,2025-02-18 18:20:49,5,1588.82,56.21,29.68,30.04,123.11,157.47,19.6,64,success
Patna,2025-02-18 18:20:51,5,1628.88,40.78,7.78,12.28,202.58,266.59,18.97,88,success
Delhi,2025-02-18 19:11:56,5,1522.06,47.98,12.16,11.21,140.15,206.32,17.06,63,success
Mumbai,2025-02-18 19:11:58,4,774.38,33.24,54.36,53.41,54.69,85,27.03,50,success
Chennai,2025-02-18 19:12:00,5,2056.12,89.11,9.12,28.85,144.9,174.96,25.9,80,success
Kolkata,2025-02-18 19:12:03,5,2456.67,52.78,11.36,23.13,245.57,334.14,25.96,78,success
Bengaluru,2025-02-18 19:12:05,3,594.14,20.39,79.39,7.87,44.5,54.43,20.65,70,success
Ahmedabad,2025-02-18 19:12:07,3,460.63,13.02,41.49,2.56,33.27,62.55,25.04,41,success
Lucknow,2025-02-18 19:12:09,5,961.3,21.76,15.56,3.19,98.82,126.16,16.01,94,success
Hyderabad,2025-02-18 19:12:12,5,2243.04,74.03,0.09,35.29,118.75,153.68,23.68,73,success
Jaipur,2025-02-18 19:12:14,5,1121.52,41.47,31.11,12.4,92.53,118.48,18.6,68,success
Patna,2025-02-18 19:12:16,5,1615.52,39.07,6.44,11.56,210.12,271.63,18.97,88,success
Delhi,2025-02-18 20:15:33,5,1335.14,38.04,11.98,9.89,131.77,182.56,17.06,67,success
Mumbai,2025-02-18 20:15:35,4,807.76,35.3,44.7,58.17,55.04,82.42,27.03,47,success
Chennai,2025-02-18 20:15:37,5,2136.23,94.59,2.08,24.32,150.95,179.78,25.46,82,success
Kolkata,2025-02-18 20:15:40,5,1815.8,38.39,15.2,17.17,182.67,253.16,24.96,83,success
Bengaluru,2025-02-18 20:15:42,3,607.49,19.71,76.53,6.8,49.27,59.77,20.33,71,success
Ahmedabad,2025-02-18 20:15:44,3,433.92,10.37,43.63,2.18,33.81,61.7,24.04,41,success
Lucknow,2025-02-18 20:15:46,5,921.25,20.39,13.23,2.8,92.41,115.35,16.01,88,success
Hyderabad,2025-02-18 20:15:49,5,1522.06,57.58,2.06,25.03,88.36,119.52,23.68,73,success
Jaipur,2025-02-18 20:15:51,4,841.14,30.85,31.83,6.91,74.18,94.17,17.6,72,success
Patna,2025-02-18 20:15:53,5,1588.82,37.36,6.26,11.44,216.1,276.33,17.97,88,success
Delhi,2025-02-18 21:13:32,5,1281.74,33.93,7.15,10.25,132.32,178.86,15.06,77,success
Mumbai,2025-02-18 21:13:35,4,834.47,33.59,40.41,57.22,54.91,82.39,27.03,50,success
Chennai,2025-02-18 21:13:37,5,2056.12,87.74,0.6,19.55,149.31,177.05,25.4,83,success
Kolkata,2025-02-18 21:13:39,5,1575.47,35.3,13.77,15.97,155.82,217.32,23.96,88,success
Bengaluru,2025-02-18 21:13:42,4,594.14,17.48,77.96,6.56,53.38,64.38,19.41,75,success
Ahmedabad,2025-02-18 21:13:44,3,413.9,8.57,45.06,1.97,34.21,61.63,23.04,49,success
Lucknow,2025-02-18 21:13:46,5,894.55,19.02,13.95,2.65,85.1,104.01,15.01,94,success
Hyderabad,2025-02-18 21:13:49,4,1068.12,40.44,16.99,20.03,70.31,96.65,22.68,73,success
Jaipur,2025-02-18 21:13:51,4,714.3,23.31,37.19,5.42,72.07,89.03,17.6,68,success
Patna,2025-02-18 21:13:53,5,1575.47,37.36,6.08,12.16,220.2,280.89,17.97,94,success
Delhi,2025-02-18 22:13:39,5,1255.04,30.85,2.71,10.73,135.09,181.49,15.06,77,success
Mumbai,2025-02-18 22:13:41,4,827.79,30.5,38.62,51.5,53.04,81.44,26.03,53,success
Chennai,2025-02-18 22:13:43,5,1762.39,73.34,0.86,14.19,135.2,157.7,24.8,85,success
Kolkata,2025-02-18 22:13:46,5,1535.42,36.33,9.66,15.97,148.24,207.42,22.96,94,success
Bengaluru,2025-02-18 22:13:48,4,587.46,15.77,77.96,6.2,56.43,67.92,19.02,77,success
Ahmedabad,2025-02-18 22:13:50,3,400.54,7.03,47.21,1.74,34.22,61.06,23.04,46,success
Lucknow,2025-02-18 22:13:53,5,841.14,17.31,19.13,2.8,78.36,94,14.01,94,success
Hyderabad,2025-02-18 22:13:55,4,761.03,23.99,47.21,15.97,57.88,78.71,22.68,73,success
Jaipur,2025-02-18 22:13:57,5,694.28,18.51,50.78,5.9,89.33,105.12,16.6,72,success
Patna,2025-02-18 22:14:00,5,1642.23,39.41,4.74,12.4,228.59,290.56,16.97,94,success
Delhi,2025-02-18 23:13:35,5,1268.39,27.76,0.56,11.44,137.89,185.07,15.06,77,success
Mumbai,2025-02-18 23:13:38,4,814.44,28.1,37.91,44.82,51.5,80.59,25.03,57,success
Chennai,2025-02-18 23:13:40,5,1401.9,54.84,2.41,11.21,114.81,132.94,24.21,86,success
Kolkata,2025-02-18 23:13:42,5,1588.82,38.39,4.87,16.45,153.72,214.23,23.96,88,success
Bengaluru,2025-02-18 23:13:45,4,594.14,15.08,76.53,5.84,58.83,70.55,18.46,79,success
Ahmedabad,2025-02-18 23:13:47,3,397.21,6.08,50.07,1.74,33.68,58.83,24.04,41,success
Lucknow,2025-02-18 23:13:49,5,814.44,16.11,20.56,3.04,77.85,92.23,14.01,94,success
Hyderabad,2025-02-18 23:13:52,4,620.84,16.28,65.8,13.71,52.19,69.37,20.68,77,success
Jaipur,2025-02-18 23:13:54,5,734.33,17.31,52.93,6.32,102.39,117.35,15.6,77,success
Patna,2025-02-18 23:13:57,5,1815.8,39.76,2.37,9.66,243.15,306.28,16.97,94,success
Delhi,2025-02-19 01:08:18,5,1562.12,23.99,0.01,16.21,154.3,213.97,14.06,82,success
Mumbai,2025-02-19 01:08:20,4,881.2,26.73,36.84,37.67,53.35,85.7,26.03,53,success
Chennai,2025-02-19 01:08:22,5,1028.06,35.99,9.66,11.8,94.34,109.23,23.77,89,success
Kolkata,2025-02-19 01:08:25,5,2403.26,44.55,0.04,20.74,247.98,342.3,22.96,94,success
Bengaluru,2025-02-19 01:08:27,4,734.33,25.36,63.66,6.56,64.18,77.37,17.43,84,success
Ahmedabad,2025-02-19 01:08:30,3,417.23,6.77,55.79,2.35,33.8,61.33,19.04,63,success
